fold_donor,state,gene,fold_change
OA1,preHTC,TMEM59L,4.20657294435236
OA1,preHTC,MAP3K7CL,4.19866014346763
OA1,preHTC,RIPPLY2,4.17671846034298
OA1,preHTC,MAMDC2,3.95976363193922
OA1,preHTC,GOLGA7B,3.95245690478909
OA1,preHTC,PDZK1IP1,3.90460269738228
OA1,preHTC,HHIP,3.89707312633779
OA1,preHTC,SLC1A1,3.87858769987918
OA1,preHTC,GRIA2,3.83945978370937
OA1,preHTC,TNC,3.81495669342321
OA1,preHTC,CRLF1,3.8133380433653
OA1,preHTC,GAREM,3.77464444679813
OA1,preHTC,BMPR1B,3.75842968009223
OA1,preHTC,WFDC21P,3.6389381236561
OA1,preHTC,ABI3BP,3.62579557082092
OA1,preHTC,TGFBI,3.62447425160596
OA1,preHTC,DENND3,3.57477346473043
OA1,preHTC,EFNB2,3.57348645695452
OA1,preHTC,TNFSF15,3.55725906614897
OA1,preHTC,LINC00346,3.53292783460338
OA1,preHTC,PTGES,3.53108128555119
OA1,preHTC,AKR1C1,3.48114266591442
OA1,preHTC,OGN,3.46738853473873
OA1,preHTC,DPT,3.43014472183032
OA1,preHTC,IL11,3.40543360838712
OA1,preHTC,MPPE1,3.37878691166406
OA1,preHTC,CRTAC1,3.34678582761876
OA1,preHTC,ANK3,3.30795529397252
OA1,preHTC,TRIM29,3.29392382438218
OA1,preHTC,TNFAIP8,3.28422432301739
OA1,preHTC,RAB38,3.27623103151282
OA1,preHTC,NNAT,3.24847116981767
OA1,preHTC,CAPS,3.24022678298793
OA1,preHTC,BTBD16,3.2211713234998
OA1,preHTC,BAALC,3.18192564090623
OA1,preHTC,UROC1,3.1814444531764
OA1,preHTC,APCDD1L-AS1,3.15554233426905
OA1,preHTC,NOVA1,3.14790460328032
OA1,preHTC,ANOS1,3.13307824629304
OA1,preHTC,DNER,3.12153669926837
OA1,preHTC,P4HA3,3.11497259541102
OA1,preHTC,STEAP1,3.10316047043048
OA1,preHTC,ATRNL1,3.09853899768264
OA1,preHTC,SPINT1,3.08909172879001
OA1,preHTC,ZNF341-AS1,3.05973851493705
OA1,preHTC,SFN,3.05093252072642
OA1,preHTC,AOC2,3.01682281296858
OA1,preHTC,PREX2,3.01672335710007
OA1,preHTC,THBS3,3.00090243925431
OA1,preHTC,WBSCR17,2.98689244605508
OA1,preHTC,SLC27A4,2.97778235476045
OA1,preHTC,CAV1,2.97177388049838
OA1,preHTC,NGF,2.96401113601105
OA1,preHTC,SRPX2,2.96147994973934
OA1,preHTC,CLIC6,2.9609075515294
OA1,preHTC,RAD51AP2,2.9553250767781
OA10,EC,ANKRD1,87.6161554812062
OA10,EC,CCDC160,66.1283851042324
OA10,EC,KRT16P3,23.6083711914452
OA10,EC,SPINK1,17.4874815497326
OA10,EC,KSR2,11.5032605405753
OA10,EC,ALOX12P2,9.66105464312521
OA10,EC,FAM170B,9.0321476028429
OA10,EC,KRT16P1,8.48100794199822
OA10,EC,CLDN4,7.74338635000781
OA10,EC,TMEM132C,7.58993679480595
OA10,EC,MTBP,7.18111095196751
OA10,EC,ZBED9,7.13971981838044
OA10,EC,LAMC2,7.05208428753634
OA10,EC,SUV39H1,6.70635679146945
OA10,EC,BLM,6.70517477167988
OA10,EC,DSC2,6.59463917088053
OA10,EC,ODF3L1,6.54590639168209
OA10,EC,CDC42EP2,6.34549932789804
OA10,EC,EML2-AS1,6.27967742342587
OA10,EC,RCAN3AS,6.2368793297125
OA10,EC,TNFAIP8L3,5.96462026655274
OA10,EC,SPOCK3,5.82920702331915
OA10,EC,RSPO3,5.71373707905197
OA10,EC,LINC01384,5.10780966691424
OA10,EC,C4orf26,4.91914865252905
OA10,EC,GAL,4.88499936270761
OA10,EC,UBE2V1,4.88267252598156
OA10,EC,RIBC1,4.85609823911586
OA10,EC,SPINK2,4.57005498849159
OA10,EC,FGD6,4.56173410025924
OA10,EC,NUP62CL,4.55824675084412
OA10,EC,FABP3,4.4481997293886
OA10,EC,TMPRSS4,4.43726347637849
OA10,EC,FST,4.43366017865203
OA10,EC,ZNF527,4.39689345168179
OA10,EC,P2RY2,4.38017486122186
OA10,EC,SLC14A2,4.28651904315203
OA10,EC,CALCA,4.25556367689932
OA10,EC,ULBP1,4.22976959009991
OA10,EC,FOXA2,4.21868334659901
OA10,EC,RCAN3,4.1698160570969
OA10,EC,WDR63,4.1219030511769
OA10,EC,CHRDL2,4.10086782599416
OA10,EC,RARA-AS1,3.98192547578258
OA10,EC,SERPINA6,3.97042072770369
OA10,EC,CCL7,3.93600565561387
OA10,EC,CFAP58-AS1,3.89868021840134
OA10,EC,FRY-AS1,3.86692273997682
OA10,EC,PINX1,3.86073166198863
OA10,EC,S100P,3.79722908195226
OA10,EC,CISH,3.79532854371269
OA10,EC,GIPR,3.79327795110923
OA10,EC,FERMT1,3.74828794558914
OA10,EC,C11orf91,3.70976305925266
OA10,EC,RAB39B,3.70328822009428
OA10,EC,C22orf23,3.68034857116753
OA10,EC,LINC00884,3.65811091968429
OA10,EC,C5orf49,3.65376065304076
OA10,EC,FLJ41200,3.60412518246883
OA10,EC,NXPE4,3.5493950816965
OA10,EC,CYTL1,3.37776067408241
OA10,EC,DTNA,3.35180520601604
OA10,EC,CCL2,3.30499134799318
OA10,EC,FADD,3.25644437061277
OA10,EC,LOC102723505,3.22607521599159
OA10,EC,NKILA,3.22190374569974
OA10,EC,DIRAS3,3.21924679209875
OA10,EC,ZNF365,3.21149863558828
OA10,EC,PEG3,3.20537763341239
OA10,EC,ITGA2,3.19590446366881
OA10,EC,SDHA,3.19589440990069
OA10,EC,TCEAL5,3.18855428548268
OA10,EC,ZNF670,3.15482760775178
OA10,EC,DKK1,3.14729262960729
OA10,EC,ZNF563,3.14392910122248
OA10,EC,OXT,3.1336250540156
OA10,EC,CAMTA2,3.13170024957309
OA10,EC,FOXA3,3.12056057575248
OA10,EC,MB21D2,3.11292655068723
OA10,EC,ARC,3.10288746755655
OA10,EC,RHOD,3.09984540995444
OA10,EC,CSDC2,3.0987511745847
OA10,EC,FRZB,3.09383512496771
OA10,EC,HSF2BP,3.08120680897148
OA10,EC,RELT,3.0745334924457
OA10,EC,TRIB3,3.06792118497037
OA10,EC,ZNF674-AS1,3.06329309158397
OA10,EC,ITPKC,3.05407935256291
OA10,EC,STARD13-AS,3.05090201439954
OA10,EC,BCYRN1,3.04148037402359
OA10,EC,LYSMD4,3.03987465648172
OA10,EC,NDRG4,3.037486532528
OA10,EC,SFTPD,3.03486456246071
OA10,EC,MAGEL2,3.02900604334318
OA10,EC,VIM-AS1,3.02531417682685
OA10,EC,FICD,3.00358477285934
OA10,EC,DPH7,2.99755913893168
OA10,EC,WNT3,2.99487764308022
OA10,EC,HIST2H2BC,2.99303544138935
OA10,EC,PLK3,2.98910528864812
OA10,FC,ROBO4,177912.078778403
OA10,FC,LINC01197,113020.119981377
OA10,FC,TEK,88579.6812723417
OA10,FC,EBF2,82592.9834619691
OA10,FC,NR2F2-AS1,77604.3908451832
OA10,FC,CRYBB1,66618.1708744216
OA10,FC,CRIP3,64989.774666194
OA10,FC,LRRC4C,63951.5223752494
OA10,FC,ADAD2,60133.0783414865
OA10,FC,ARHGEF15,57246.7905262033
OA10,FC,CASP5,53078.5098190539
OA10,FC,LOC284661,51253.2052431479
OA10,FC,FHL5,18455.1995447355
OA10,FC,ACKR1,11067.6539094324
OA10,FC,EGFL6,10472.2447357507
OA10,FC,GIMAP7,3825.70108445781
OA10,FC,CD34,3684.87031454048
OA10,FC,FCN3,2794.22576802598
OA10,FC,PODN,2519.76409796715
OA10,FC,BMX,2009.78393380066
OA10,FC,LRRC10B,1684.2408354111
OA10,FC,LOC389033,1426.04512426198
OA10,FC,GIMAP6,1321.51562808254
OA10,FC,ACE,1061.56264629814
OA10,FC,SOX18,1054.26824799594
OA10,FC,OAS3,1009.299440032
OA10,FC,EDN1,932.602230782921
OA10,FC,SELE,874.070636480879
OA10,FC,NES,846.366240130684
OA10,FC,CRYGN,825.698006557562
OA10,FC,GIMAP4,644.422918051781
OA10,FC,LINC00310,606.546038512368
OA10,FC,SHANK3,476.75473568748
OA10,FC,LHX6,448.255641411538
OA10,FC,MFAP5,406.298989087334
OA10,FC,PECAM1,396.937809101029
OA10,FC,LGALS2,389.497241006849
OA10,FC,PGM5,377.449430919519
OA10,FC,PEAR1,365.175321961292
OA10,FC,OR7E2P,346.20598532803
OA10,FC,SFRP2,341.066025331206
OA10,FC,CCL23,322.204149594621
OA10,FC,GIMAP8,304.8755052317
OA10,FC,CLEC14A,298.834774602065
OA10,FC,ADGRF5,289.059042134933
OA10,FC,CABP5,289.03768176074
OA10,FC,GGT5,269.281340737601
OA10,FC,HOXB8,255.971618748834
OA10,FC,WISP2,252.236719410041
OA10,FC,LGALS3BP,252.192096226603
OA10,FC,MCF2L,247.050028144512
OA10,FC,ADRA1D,244.881526557789
OA10,FC,LDB2,231.311234487149
OA10,FC,IFI44L,219.662337235393
OA10,FC,OAS1,217.943625757201
OA10,FC,CYYR1,209.088781034164
OA10,FC,CXCL12,208.597985472115
OA10,FC,EPHX3,201.210468529722
OA10,FC,CPXM1,201.188324654281
OA10,FC,AVPR1A,192.144415237038
OA10,FC,RTN4RL2,186.631267362618
OA10,FC,COL22A1,186.447139959935
OA10,FC,SFTA1P,178.356475864017
OA10,FC,C1orf233,173.3687675279
OA10,FC,CPB1,164.270774474596
OA10,FC,SECTM1,159.665924225091
OA10,FC,KCNMB1,159.009534685231
OA10,FC,IFITM5,145.460865291856
OA10,FC,CFD,145.364376878336
OA10,FC,LOC643733,145.090707706191
OA10,FC,CLDN5,139.435328698668
OA10,FC,CXorf36,138.795509053826
OA10,FC,LINC01142,138.12221186516
OA10,FC,APLNR,133.740054044688
OA10,FC,CLDN11,133.2164037147
OA10,FC,PRSS36,132.528019454674
OA10,FC,LIMS2,131.989727851676
OA10,FC,CHN1,130.583461358435
OA10,FC,SPARCL1,127.380785000687
OA10,FC,JCHAIN,123.227031376674
OA10,FC,NELL1,119.849347655371
OA10,FC,COL5A3,116.940109896782
OA10,FC,NPNT,115.989056387967
OA10,FC,ADAMTS9-AS1,114.913516886618
OA10,FC,SCARA5,113.562923996759
OA10,FC,IL23R,112.949698738192
OA10,FC,COL14A1,112.621800921468
OA10,FC,GUCY1A2,110.434565878352
OA10,FC,LINC00900,108.669144759547
OA10,FC,CARD10,107.516410777946
OA10,FC,SFRP1,106.364309347677
OA10,FC,GPR1,104.908675858138
OA10,FC,SERPINF1,102.669657271181
OA10,FC,SLIT3,101.591107234853
OA10,FC,PCDH18,101.271620292914
OA10,FC,ARHGAP15,101.12072716022
OA10,FC,TMEM92,100.302865858848
OA10,FC,OLFML2A,97.7827401879877
OA10,FC,ANKRD22,97.5109134563901
OA10,FC,SLCO1C1,97.3461050208835
OA10,HTC,UMODL1-AS1,4662.64641535537
OA10,HTC,GPR33,626.582121259666
OA10,HTC,PLA2G10,140.100504697063
OA10,HTC,ROPN1,135.638603287619
OA10,HTC,HIST1H2AH,124.264501262589
OA10,HTC,LOC646471,104.644263394356
OA10,HTC,HIST1H2BE,100.321334022044
OA10,HTC,DRAXIN,73.6783598937647
OA10,HTC,RAPGEF4-AS1,70.9538827480722
OA10,HTC,HSPA7,67.8254715966375
OA10,HTC,MEPE,65.5236333485274
OA10,HTC,MATN4,60.6723154534259
OA10,HTC,COL10A1,51.4539022147596
OA10,HTC,HOXB3,50.367690667511
OA10,HTC,UCMA,47.4182083924072
OA10,HTC,LOC648987,42.6158131024699
OA10,HTC,FBXO15,40.2871379955124
OA10,HTC,ORM1,39.0353950347686
OA10,HTC,ZBTB37,38.580965405538
OA10,HTC,HES7,36.7312009500868
OA10,HTC,CAPN6,32.2145170698644
OA10,HTC,SHF,31.7039158607666
OA10,HTC,SERPINI2,29.668358560174
OA10,HTC,SNORA80E,27.9870994578258
OA10,HTC,LOC100996349,27.463114487334
OA10,HTC,EHMT1-IT1,25.6760173704712
OA10,HTC,CA12,22.7119721176266
OA10,HTC,TSPAN8,20.5370080249868
OA10,HTC,RNVU1-19,19.6134358327176
OA10,HTC,LPIN3,19.4187041051293
OA10,HTC,LOC101928441,18.8449440273844
OA10,HTC,PPP1R3G,18.0974307560534
OA10,HTC,MMP13,17.5758820809361
OA10,HTC,MYOZ3,17.5400166280099
OA10,HTC,DNASE1,17.2931727924592
OA10,HTC,PENK,16.486414426085
OA10,HTC,SMPX,16.2857414781663
OA10,HTC,LOC100506551,16.1496414601164
OA10,HTC,WNK4,14.7109649943105
OA10,HTC,CEP72,14.4171559143567
OA10,HTC,PRKG2,14.2722007708076
OA10,HTC,RNU6ATAC,13.4782731209221
OA10,HTC,VTRNA1-3,13.2492887750507
OA10,HTC,LINC00261,13.1423282409243
OA10,HTC,JPH1,13.1114644049085
OA10,HTC,HSPA6,13.0993744520346
OA10,HTC,LOC389705,12.7461977629745
OA10,HTC,ALPL,12.447805263932
OA10,HTC,ZBTB20-AS4,12.3792960881885
OA10,HTC,LOC101928002,11.907693112208
OA10,HTC,VTRNA1-1,11.8298246776635
OA10,HTC,SNX22,11.4322980289079
OA10,HTC,EVI5L,10.8920213511843
OA10,HTC,WNT1,10.8109258431564
OA10,HTC,NAALAD2,10.7318111478089
OA10,HTC,RANBP3L,10.6976454942977
OA10,HTC,IL17B,10.4843905757199
OA10,HTC,FLJ36777,10.4187350067667
OA10,HTC,LINC00847,10.2128163726057
OA10,HTC,BHLHE41,10.1965235215664
OA10,HTC,KLF15,10.0736996133869
OA10,HTC,DLX6-AS1,10.0641458929976
OA10,HTC,ITGA9-AS1,10.0340909839411
OA10,HTC,MBLAC2,9.75919522341798
OA10,HTC,ZNF214,9.47720731318437
OA10,HTC,DPH3P1,9.44357547565899
OA10,HTC,ZNF385C,9.43557371674417
OA10,HTC,RMRP,9.3933643942016
OA10,HTC,LOC643770,9.35243035532956
OA10,HTC,COL9A1,9.34078634355301
OA10,HTC,RPSAP52,9.23236875227275
OA10,HTC,RELN,9.04737394258318
OA10,HTC,LOC100507053,8.93233298649569
OA10,HTC,GPD1,8.91956260025265
OA10,HTC,IBSP,8.89416027281308
OA10,HTC,SLC28A2,8.87590925889456
OA10,HTC,LRRIQ1,8.84733947318286
OA10,HTC,COX6A2,8.67949829694136
OA10,HTC,RNU6-2,8.66305658886435
OA10,HTC,NPFF,8.4775821387897
OA10,HTC,ZDHHC1,8.43156377342188
OA10,HTC,PRMT5-AS1,8.27264004442949
OA10,HTC,TRMT61B,8.23422302339548
OA10,HTC,PANX3,8.18276202342923
OA10,HTC,NRG2,7.99082375943948
OA10,HTC,NCAPG2,7.96914512764622
OA10,HTC,GNB3,7.91086539632671
OA10,HTC,ACVRL1,7.79896858719451
OA10,HTC,SMIM5,7.7370535953367
OA10,HTC,LINC00693,7.68121524690649
OA10,HTC,LINC00324,7.61685693308359
OA10,HTC,PTK6,7.58901722930634
OA10,HTC,TUBA8,7.58416953798681
OA10,HTC,SCUBE3,7.4978338061487
OA10,HTC,PRSS50,7.46655857738902
OA10,HTC,WNT10B,7.27430993590334
OA10,HTC,RMI1,7.24532184685661
OA10,HTC,ZNF385B,7.24447803734711
OA10,HTC,FAM21EP,7.08483075103403
OA10,HTC,MLIP,7.00219989416399
OA10,HomC,ACTG1P4,67722.7120519915
OA10,HomC,DHH,9901.65349876855
OA10,HomC,CCL18,1543.44518372545
OA10,HomC,RDH10-AS1,419.088683091726
OA10,HomC,LCK,194.406459357095
OA10,HomC,BNC1,191.605676906986
OA10,HomC,HBA2,156.163031873076
OA10,HomC,HBA1,137.691478451466
OA10,HomC,DMP1,115.319089934337
OA10,HomC,GPR26,108.066382347542
OA10,HomC,SLA2,63.4299931738225
OA10,HomC,BACH1-IT2,51.3758651155603
OA10,HomC,HBG2,39.4134225133852
OA10,HomC,HBG1,32.3343811103995
OA10,HomC,ADM5,26.3089170209105
OA10,HomC,CATIP,24.4410410185048
OA10,HomC,ZNF547,23.473314227309
OA10,HomC,LINC01132,22.2755160984997
OA10,HomC,HIST2H2BF,21.2451580635017
OA10,HomC,AURKA,20.7385690104721
OA10,HomC,CIRBP-AS1,18.314717116476
OA10,HomC,TRIM69,18.2909461613536
OA10,HomC,PLEKHG2,16.93350824821
OA10,HomC,DNAJC18,16.8491608001395
OA10,HomC,SAXO1,16.7427085735962
OA10,HomC,LOC100129534,16.5317115873712
OA10,HomC,LACE1,16.0299559769679
OA10,HomC,ZFP30,15.9987379035126
OA10,HomC,CATSPERG,15.7028677797297
OA10,HomC,CCNE1,15.156222515902
OA10,HomC,C3orf67,14.6362752638896
OA10,HomC,SP6,14.5767536875323
OA10,HomC,MAGEE1,14.0623485703791
OA10,HomC,MCF2,13.858910142716
OA10,HomC,ACER2,13.8586961100666
OA10,HomC,LOC653712,13.7654613700928
OA10,HomC,UNC80,13.6045803512447
OA10,HomC,POU2F2,12.7965689765322
OA10,HomC,NPHS1,12.719336592761
OA10,HomC,LOC101927391,12.5604620630393
OA10,HomC,NMNAT3,12.3280077755429
OA10,HomC,GOLGA6C,12.1707938591446
OA10,HomC,JUN,11.4465365262223
OA10,HomC,CCDC173,11.153666757399
OA10,HomC,KLF2,11.1042086149356
OA10,HomC,MMP25,10.6473817965301
OA10,HomC,SPDYA,10.3630375475998
OA10,HomC,SNHG12,10.1339390583276
OA10,HomC,RPL13P5,9.88838400818859
OA10,HomC,C5orf45,9.85235094062488
OA10,HomC,FBXO48,9.71954979281107
OA10,HomC,EFNA2,9.66136903313068
OA10,HomC,OR7E47P,9.41913457549206
OA10,HomC,GRAMD2,9.2505439565587
OA10,HomC,EGR1,9.1543210388936
OA10,HomC,FOS,9.08457315117926
OA10,HomC,LINC01137,8.98366228478819
OA10,HomC,LINC00173,8.87447420755689
OA10,HomC,MYLIP,8.74548575454927
OA10,HomC,ATXN7L1,8.71551631683941
OA10,HomC,AKAP5,8.60613175349607
OA10,HomC,PRKCQ,8.56744365244832
OA10,HomC,CCNE2,8.50498901320145
OA10,HomC,DDX43,8.44136919938329
OA10,HomC,ZNF844,8.34858515782395
OA10,HomC,LOC643072,8.30632319086202
OA10,HomC,S100A14,8.29561309452346
OA10,HomC,STAB2,8.2745895315515
OA10,HomC,ELOVL3,8.22529901615627
OA10,HomC,LOC100287846,8.12542106271802
OA10,HomC,HIST2H2BA,8.10863285272164
OA10,HomC,RASD1,8.1084774901324
OA10,HomC,FOSB,8.05203583701662
OA10,HomC,PARD6G-AS1,8.01292298105602
OA10,HomC,NR4A1,7.99092688172638
OA10,HomC,LOC105747689,7.90313718953186
OA10,HomC,MYBL1,7.87159437921484
OA10,HomC,STIL,7.80217369482727
OA10,HomC,GATA2,7.65412975104996
OA10,HomC,DDX26B,7.53269391321267
OA10,HomC,RGS16,7.51960004645801
OA10,HomC,CCDC61,7.50931124192349
OA10,HomC,KCNJ14,7.46251116260978
OA10,HomC,FAM46C,7.39844357648101
OA10,HomC,MST1,7.39304102487815
OA10,HomC,RPPH1,7.38796276641029
OA10,HomC,ATP8A1,7.2937303877082
OA10,HomC,SNAI1,7.29246777619423
OA10,HomC,HHEX,7.2501249725082
OA10,HomC,PPP1R10,7.15158601400629
OA10,HomC,THAP9,7.13840016265115
OA10,HomC,PAQR8,7.13068024643852
OA10,HomC,CDC20,7.02427635274915
OA10,HomC,LOC100128288,7.01083478399939
OA10,HomC,HES1,6.98070514574244
OA10,HomC,ANKRD30B,6.95718962903219
OA10,HomC,ZC2HC1C,6.92639358090539
OA10,HomC,LOC257396,6.91038405158121
OA10,HomC,FBXL19-AS1,6.90469562586826
OA10,HomC,KIR3DX1,6.86731823262178
OA10,ProC,LCE1E,268.563521597231
OA10,ProC,GDNF,19.3403664354065
OA10,ProC,MMP1,12.1482635088427
OA10,ProC,S100A2,10.0561824253758
OA10,ProC,ADPRHL1,9.68160611632767
OA10,ProC,KRTAP2-3,8.48523740382552
OA10,ProC,DCLK1,8.30965181834045
OA10,ProC,WNT16,8.18953132721612
OA10,ProC,GAS6-AS2,8.01012106966186
OA10,ProC,GCSAM,7.29591154257528
OA10,ProC,ABCG2,7.22276270905608
OA10,ProC,ASB5,7.06825709974288
OA10,ProC,CLDN1,6.1938550515688
OA10,ProC,PAQR9-AS1,6.17606687522277
OA10,ProC,HAO1,6.05318018553648
OA10,ProC,FAM110C,5.95088092252075
OA10,ProC,DHX37,5.74943586207716
OA10,ProC,LOC100507156,5.68653805791351
OA10,ProC,POLR1A,5.68551335047409
OA10,ProC,GAS6-AS1,5.67962860402693
OA10,ProC,P3H2,5.5413615312296
OA10,ProC,BMP2,5.53061433341243
OA10,ProC,KCNG1,5.49742369633457
OA10,ProC,CITED4,5.47014396516293
OA10,ProC,C17orf97,5.28831006716167
OA10,ProC,PITPNM2,5.26323665538027
OA10,ProC,SLC9C1,5.23310689452259
OA10,ProC,CTB-178M22.2,5.17400612324879
OA10,ProC,SLC22A23,5.17383360555126
OA10,ProC,SYNJ2,5.11670499227748
OA10,ProC,FOXC2,5.05114458477672
OA10,ProC,LINC00601,5.03410007422332
OA10,ProC,FAM101B,5.01860934012519
OA10,ProC,RIPK4,4.79045174141334
OA10,ProC,FGF1,4.7472626809772
OA10,ProC,LIF,4.74683556567691
OA10,ProC,LRRC8C,4.70314985141959
OA10,ProC,PUS1,4.69706445837653
OA10,ProC,MREG,4.64644992556207
OA10,ProC,BMP6,4.5614890515147
OA10,ProC,CLMP,4.55831454613863
OA10,ProC,C3orf52,4.54038689328719
OA10,ProC,KIRREL,4.45291369092363
OA10,ProC,ACTC1,4.42865866105273
OA10,ProC,WDR12,4.41330795616614
OA10,ProC,SNHG20,4.38957145321107
OA10,ProC,RASGRP3,4.37903304519883
OA10,ProC,TET3,4.36545773401711
OA10,ProC,WDR3,4.34659650461175
OA10,ProC,B3GNT5,4.26387181058031
OA10,ProC,JHDM1D-AS1,4.26258792516592
OA10,ProC,TIMM8A,4.26056695181721
OA10,ProC,TMEM100,4.25468703312247
OA10,ProC,FERMT1,4.22768095071331
OA10,ProC,ITGA2,4.19464274316659
OA10,ProC,GPT2,4.19040723809831
OA10,ProC,INHBA-AS1,4.18767873716812
OA10,ProC,HTRA3,4.1475004047709
OA10,ProC,LOC101928841,4.14277680578572
OA10,ProC,POMT2,4.13891425684138
OA10,ProC,PTGS2,4.13803013626185
OA10,ProC,FLJ46906,4.12082022417461
OA10,ProC,BCAS4,4.10742485977975
OA10,ProC,PSAT1,4.08642388728858
OA10,ProC,FGF2,4.08198813886853
OA10,ProC,PCDH1,4.07075150964714
OA10,ProC,TFPI2,4.05082613395276
OA10,ProC,ATP13A3,4.03108374455859
OA10,ProC,USP31,4.02258791401433
OA10,ProC,ASNS,4.02151316526399
OA10,ProC,KANK1,4.01059983858138
OA10,ProC,INHBA,4.00081007080549
OA10,ProC,PAPPA,3.96766484227523
OA10,ProC,ST3GAL1,3.96401417518009
OA10,ProC,GLIS3,3.95525710543997
OA10,ProC,PDE4B,3.9535772644785
OA10,ProC,BYSL,3.93621425898548
OA10,ProC,TXNRD1,3.92778579776552
OA10,ProC,NPR2,3.90715932701432
OA10,ProC,EML6,3.90702124954583
OA10,ProC,PDCD11,3.89597996683914
OA10,ProC,COBL,3.87456998252286
OA10,ProC,ERCC1,3.83771823951721
OA10,ProC,TGFB1,3.81918575185671
OA10,ProC,ST8SIA1,3.8082078396189
OA10,ProC,SMOX,3.77857906873751
OA10,ProC,ZNF365,3.76905888264493
OA10,ProC,ARC,3.76803004969708
OA10,ProC,SLC4A7,3.76298127314977
OA10,ProC,RRP12,3.72523129475258
OA10,ProC,GPR183,3.72269124401957
OA10,ProC,RAB39B,3.65653986795234
OA10,ProC,SPSB4,3.6447109576268
OA10,ProC,RASSF8,3.62434783335582
OA10,ProC,TTLL4,3.61303368504156
OA10,ProC,METRNL,3.60610522429988
OA10,ProC,LOC100130992,3.58997451812697
OA10,ProC,URB1,3.58564118077943
OA10,ProC,UTP15,3.57156445310599
OA10,ProC,RRS1,3.57075555304053
OA10,RegC,TCN1,59465.1536454624
OA10,RegC,RETN,13377.6912052112
OA10,RegC,PGLYRP1,1398.34634755774
OA10,RegC,PADI4,1268.63754712836
OA10,RegC,SEMA6B,1261.36808131478
OA10,RegC,CST7,834.895530590177
OA10,RegC,ADGRG3,822.944533564768
OA10,RegC,MS4A3,583.741040485565
OA10,RegC,MNDA,549.042763019466
OA10,RegC,RNF126P1,432.986090493849
OA10,RegC,RNASE6,400.602224074516
OA10,RegC,SPI1,373.237605555192
OA10,RegC,CCR1,305.866417261074
OA10,RegC,TMCC3,298.045547287431
OA10,RegC,S100A8,277.716879858902
OA10,RegC,CAMP,271.660622902657
OA10,RegC,ADAP1,242.676306971732
OA10,RegC,LTF,217.64022385497
OA10,RegC,CD86,211.964039915112
OA10,RegC,CEBPE,211.555795302722
OA10,RegC,IL2RA,206.496867695004
OA10,RegC,OLFM4,188.288047098083
OA10,RegC,IL1A,150.875775818193
OA10,RegC,CHIT1,149.240024012625
OA10,RegC,SERPINB2,149.097721206787
OA10,RegC,CD38,146.908173559988
OA10,RegC,TFEC,136.066323284977
OA10,RegC,AQP9,135.027842802715
OA10,RegC,IL1B,132.540141411648
OA10,RegC,ARHGAP30,130.316872295806
OA10,RegC,CLEC4D,128.570332256908
OA10,RegC,CD163,128.100003424819
OA10,RegC,SLAMF1,124.065208620694
OA10,RegC,CYTIP,117.649673008398
OA10,RegC,MZB1,108.290551230796
OA10,RegC,ZFR2,101.189284481675
OA10,RegC,HLA-DQA1,99.8845770254163
OA10,RegC,OLR1,93.1957575362222
OA10,RegC,SIGLEC1,91.1399112733423
OA10,RegC,SLCO2B1,88.9222907723679
OA10,RegC,PLA2G7,88.3212559065444
OA10,RegC,SAMSN1,85.9277429977435
OA10,RegC,TYROBP,79.6344920198091
OA10,RegC,FOLR2,78.5251429511178
OA10,RegC,C1QB,69.804825399077
OA10,RegC,MYO1G,66.8813609233186
OA10,RegC,S100A9,65.6699207816033
OA10,RegC,MS4A4A,64.0121149745891
OA10,RegC,CYBB,61.6743137076178
OA10,RegC,SLAMF7,59.9092908812699
OA10,RegC,CCL22,59.3819470061655
OA10,RegC,RGS1,56.034527554562
OA10,RegC,MS4A6A,53.035862164389
OA10,RegC,CD53,50.1766500886896
OA10,RegC,LYZ,49.2090494164225
OA10,RegC,SEL1L3,48.6574415396482
OA10,RegC,ALDH8A1,48.1722057114058
OA10,RegC,CXCL8,45.2241393266594
OA10,RegC,CXCL3,44.6813329339589
OA10,RegC,CLEC5A,43.8526900102322
OA10,RegC,LOC731424,42.7945712302317
OA10,RegC,LAIR1,41.600994649072
OA10,RegC,MS4A7,41.0455583917838
OA10,RegC,MMP9,39.9854334467535
OA10,RegC,FCER1G,39.2295794465756
OA10,RegC,PIK3R5,38.1348638904551
OA10,RegC,CLEC4E,37.1544561872386
OA10,RegC,C1QC,36.7509305226228
OA10,RegC,TBXAS1,34.0106217807534
OA10,RegC,EREG,33.8190037164202
OA10,RegC,L3MBTL4-AS1,31.4745433542491
OA10,RegC,CD84,31.2718097276514
OA10,RegC,CXCR4,31.1536476075213
OA10,RegC,PLEK,28.3967211578364
OA10,RegC,GPRIN3,28.0312946162875
OA10,RegC,DOCK2,27.8150488992927
OA10,RegC,C3,27.1642733950426
OA10,RegC,IL1RN,25.6466787790081
OA10,RegC,PLAC8,24.7126857264846
OA10,RegC,MMP12,24.3580609508691
OA10,RegC,CXCL2,23.9911572620459
OA10,RegC,TMEM52B,22.9894034350451
OA10,RegC,SLCO4A1,22.4394363015279
OA10,RegC,IGLL5,21.9712903729674
OA10,RegC,LCP1,21.3749171879976
OA10,RegC,C1QA,20.7544460688394
OA10,RegC,FGR,20.3752926174825
OA10,RegC,LOC101927087,20.1229910046731
OA10,RegC,AIF1,19.9278085692107
